Survived,Pclass,Age,SibSp,Parch,Fare,Embarked,female,male
0,3,23.0,0,0,28.09,3,0,1
0,1,58.0,3,0,64.63,3,1,0
0,3,34.0,1,0,10.13,3,0,1
0,3,30.0,0,2,24.05,3,0,1
0,3,24.0,1,0,12.46,3,0,1
0,2,62.0,0,0,10.1,3,0,1
0,2,25.0,0,0,9.08,2,0,1
0,3,29.0,0,0,8.45,3,0,1
0,3,20.0,0,0,8.98,3,0,1
0,3,68.0,1,1,38.64,3,1,0
0,1,34.0,1,1,83.36,3,0,1
0,3,36.0,0,0,7.52,3,0,1
0,1,45.0,0,2,25.34,2,0,1
0,2,40.0,2,0,28.45,3,0,1
0,3,63.0,0,0,11.72,3,0,1
0,3,20.0,0,2,6.44,3,1,0
0,3,20.0,0,0,26.43,3,0,1
0,1,39.0,0,0,27.02,3,1,0
0,1,57.0,1,1,72.33,3,0,1
0,1,50.0,0,0,63.58,3,0,1
0,2,4.0,1,2,11.96,3,0,1
0,2,28.0,1,0,25.53,3,0,1
0,3,20.0,0,0,11.44,3,0,1
0,3,41.0,0,0,8.31,3,0,1
0,3,15.5,0,0,7.46,3,0,1
0,3,3.0,1,2,26.0,3,0,1
0,3,25.0,0,0,10.9,3,0,1
0,1,27.0,0,0,9.08,3,0,1
0,3,27.0,0,0,10.57,3,1,0
0,2,25.0,0,1,27.41,3,1,0
0,3,26.0,0,0,11.56,3,0,1
0,3,5.0,1,2,33.78,3,0,1
0,3,23.0,0,0,27.31,3,0,1
0,3,21.0,0,4,10.28,3,0,1
0,1,68.0,1,0,26.33,1,1,0
0,2,34.0,0,0,7.37,3,0,1
0,1,47.0,0,0,63.58,2,0,1
0,3,28.0,0,0,7.89,3,0,1
0,3,8.0,1,1,10.94,3,0,1
0,3,72.0,0,0,9.73,3,0,1
0,3,71.0,0,2,22.57,3,1,0
0,3,5.0,1,1,10.94,3,0,1
0,1,45.0,0,0,63.58,3,0,1
0,2,52.0,0,1,30.63,3,0,1
0,2,22.0,0,0,16.91,2,0,1
0,3,39.0,0,0,11.39,3,0,1
0,3,50.0,3,0,11.67,3,1,0
0,3,24.0,0,0,7.29,3,0,1
0,2,64.0,0,1,9.71,3,0,1
0,3,30.0,0,0,13.69,3,0,1
0,2,33.0,0,1,27.41,3,0,1
0,3,45.0,4,1,18.94,3,0,1
0,3,27.0,0,0,9.72,3,0,1
0,2,49.0,0,0,8.93,3,0,1
0,3,31.0,0,0,11.9,3,0,1
0,2,62.0,0,0,26.44,3,0,1
0,3,34.0,0,0,8.18,2,0,1
0,2,42.0,0,0,9.28,3,0,1
0,2,72.0,0,2,23.21,3,0,1
0,1,35.0,0,0,75.51,1,1,0
0,2,31.0,0,0,13.08,1,1,0
0,1,58.0,0,0,25.72,2,1,0
0,2,32.0,0,0,22.23,3,0,1
0,2,27.0,1,1,25.19,3,0,1
0,3,34.0,0,0,28.93,3,0,1
0,3,11.0,0,2,24.04,1,0,1
0,1,53.0,0,0,78.34,2,0,1
0,2,56.0,0,0,27.23,3,0,1
0,1,43.0,1,2,31.42,2,0,1
0,3,60.0,1,0,26.59,3,0,1
0,1,55.0,1,0,63.58,3,0,1
0,2,21.0,0,0,10.7,3,0,1
0,3,10.0,4,1,28.85,3,0,1
0,1,42.0,5,2,10.99,3,0,1
0,3,22.0,4,0,12.54,3,0,1
0,3,42.0,0,0,8.59,3,0,1
0,3,46.0,0,0,10.76,3,0,1
0,2,28.0,0,0,10.86,3,0,1
0,1,33.0,1,2,72.57,2,0,1
0,3,5.0,0,0,10.81,3,0,1
0,3,23.0,0,0,11.89,2,0,1
0,3,18.0,0,2,27.4,3,0,1
0,3,4.0,0,1,10.44,3,0,1
0,2,41.0,0,0,20.62,3,0,1
0,3,65.0,0,0,9.86,3,0,1
0,1,55.0,0,0,70.63,2,1,0
0,2,24.0,0,0,20.78,3,0,1
0,1,52.0,0,1,8.97,2,0,1
0,1,55.0,0,2,29.97,2,0,1
0,3,2.0,0,4,12.72,2,0,1
0,2,34.0,0,2,8.01,3,0,1
0,3,6.0,0,0,11.01,3,0,1
0,1,58.0,0,0,71.71,3,0,1
0,2,73.0,0,0,22.2,3,1,0
0,3,48.0,0,0,31.09,2,1,0
0,1,52.0,1,2,29.16,3,1,0
0,2,68.0,3,1,30.22,3,1,0
0,1,49.0,0,0,28.03,2,0,1
0,3,25.0,0,0,6.73,3,0,1
0,3,27.0,0,0,12.0,3,0,1
0,3,69.0,0,0,26.37,3,0,1
0,2,20.0,0,0,6.99,3,0,1
0,3,22.0,0,0,6.53,3,0,1
0,2,30.0,0,0,6.62,3,0,1
0,2,37.0,0,0,4.94,3,0,1
0,2,50.0,0,0,32.81,3,1,0
0,1,55.0,2,0,114.13,3,0,1
0,3,59.0,0,0,12.77,3,0,1
0,2,33.0,0,0,23.13,3,0,1
0,2,39.0,0,0,14.44,3,0,1
0,3,28.0,0,0,22.04,3,0,1
0,1,35.0,0,0,29.8,1,0,1
0,3,21.0,0,0,9.04,3,0,1
0,1,66.0,0,0,63.58,1,1,0
0,3,37.5,0,0,11.41,3,0,1
0,3,26.0,0,0,8.36,3,0,1
0,3,49.0,0,0,6.26,3,0,1
0,3,58.0,0,0,7.38,3,0,1
0,1,35.0,0,0,9.0,3,0,1
0,2,23.0,0,0,10.39,3,0,1
0,3,34.0,0,0,8.96,3,0,1
0,3,46.0,0,0,7.59,3,0,1
0,2,40.0,0,0,9.03,3,0,1
0,2,24.0,4,0,24.83,3,0,1
0,3,18.0,3,0,9.97,3,0,1
0,1,27.0,0,0,106.48,3,0,1
0,1,47.0,1,0,63.58,3,0,1
0,2,34.0,0,0,8.15,3,1,0
0,2,23.0,0,0,5.96,3,1,0
0,1,54.0,1,0,76.57,3,0,1
0,3,45.0,3,1,10.94,3,0,1
0,3,28.0,0,3,11.76,3,0,1
0,1,64.0,0,0,10.94,3,0,1
0,3,29.0,3,0,11.15,3,1,0
0,1,43.0,1,2,63.58,2,1,0
0,3,2.0,1,0,14.12,2,1,0
0,3,31.0,0,0,6.72,3,0,1
0,2,63.0,0,0,25.59,3,0,1
0,2,26.0,0,3,30.78,3,0,1
0,1,36.0,1,0,74.09,3,1,0
0,3,59.0,0,0,10.92,3,0,1
0,2,50.0,2,0,26.16,2,1,0
0,3,18.0,1,0,10.94,3,1,0
0,1,48.0,1,0,80.0,3,0,1
0,1,24.0,0,0,30.34,3,0,1
0,3,40.0,0,1,32.94,3,0,1
0,1,59.0,1,0,12.02,3,0,1
0,2,48.0,2,1,22.65,3,1,0
0,1,60.0,0,0,10.54,3,0,1
0,1,56.0,0,0,63.58,2,1,0
0,3,39.0,1,2,10.94,3,0,1
0,3,52.0,0,0,7.52,3,0,1
0,2,63.0,0,0,8.34,3,1,0
0,2,48.0,0,0,25.54,3,0,1
0,3,3.0,3,1,34.36,3,0,1
0,1,42.0,1,0,63.58,3,0,1
0,3,22.0,0,0,9.59,3,0,1
0,2,29.0,0,0,23.02,3,1,0
0,2,57.0,0,0,11.79,3,0,1
0,3,0.08,1,2,30.79,3,0,1
0,3,24.0,0,0,9.74,3,0,1
0,2,27.0,0,0,8.59,3,1,0
0,3,25.0,3,2,13.99,3,1,0
0,2,22.0,0,0,11.89,2,1,0
0,1,47.0,0,0,79.38,2,1,0
0,2,49.0,0,0,10.68,3,0,1
0,1,31.0,1,0,63.58,3,0,1
0,3,62.0,0,0,5.91,3,0,1
0,3,57.0,0,0,25.62,3,1,0
0,2,16.0,0,0,8.57,3,0,1
0,2,43.0,0,0,7.54,3,0,1
0,1,48.0,1,0,26.26,1,1,0
0,3,37.0,1,0,10.94,3,0,1
0,3,51.0,0,0,6.49,3,0,1
0,2,25.0,1,1,31.11,3,1,0
0,1,28.0,4,0,31.59,3,0,1
0,3,0.67,1,2,10.94,3,1,0
0,1,50.0,0,0,7.6,3,0,1
0,3,33.0,0,0,10.16,3,0,1
0,3,19.0,0,0,9.66,3,0,1
0,1,37.0,2,0,24.22,3,0,1
0,2,64.0,0,0,30.43,3,0,1
0,1,57.0,0,4,68.1,3,0,1
0,1,72.0,0,0,77.23,1,1,0
0,3,28.0,0,1,28.91,3,1,0
0,2,41.0,0,0,22.15,3,0,1
0,3,24.0,0,0,9.55,3,1,0
0,2,57.0,4,1,22.65,2,0,1
0,3,27.0,0,0,7.34,3,0,1
0,3,30.0,0,0,11.03,3,0,1
0,2,24.0,0,0,5.71,3,0,1
0,3,67.0,4,1,9.44,3,1,0
0,3,37.0,0,0,6.25,3,0,1
0,1,61.0,0,0,28.02,2,0,1
0,3,5.0,1,2,38.63,3,0,1
0,3,34.0,0,0,9.15,3,0,1
0,3,33.0,0,0,8.26,3,1,0
0,1,41.0,0,0,21.27,3,0,1
0,3,5.0,1,2,10.94,3,0,1
0,1,24.0,2,0,8.21,3,0,1
0,3,62.0,0,0,9.01,3,0,1
0,3,24.0,0,0,11.42,3,0,1
0,1,15.0,1,1,11.61,3,0,1
0,3,22.0,0,0,10.46,3,0,1
0,3,45.0,0,0,9.36,3,0,1
0,3,6.0,1,2,27.78,3,1,0
0,3,46.0,0,0,11.5,3,0,1
0,3,24.0,0,0,8.66,3,0,1
0,3,65.0,0,0,23.3,1,1,0
0,3,8.0,0,0,11.76,3,0,1
0,3,49.0,0,0,10.89,3,0,1
0,3,28.0,1,1,29.53,3,1,0
0,2,25.0,0,0,23.94,3,1,0
0,3,30.0,0,0,10.16,3,0,1
0,2,1.0,1,2,32.94,3,0,1
0,3,48.0,1,0,34.33,2,1,0
0,3,30.0,0,0,21.41,3,0,1
0,3,27.0,0,1,27.63,3,1,0
0,1,26.0,1,0,70.79,3,0,1
0,3,60.0,0,0,23.21,3,0,1
0,3,24.0,0,0,10.12,3,0,1
0,1,4.0,1,0,14.96,3,0,1
0,3,32.0,0,0,11.47,3,0,1
0,2,9.0,0,2,23.09,3,0,1
0,3,38.0,0,0,10.02,3,1,0
0,2,67.0,0,0,7.72,3,0,1
0,3,25.0,0,0,8.03,3,0,1
0,1,47.0,0,0,63.58,2,1,0
0,3,58.0,0,0,5.78,3,0,1
0,3,21.0,1,1,8.1,3,0,1
0,2,37.0,0,1,31.56,3,0,1
0,1,53.0,1,0,63.58,1,0,1
0,3,3.0,1,2,10.94,3,0,1
0,3,34.0,1,0,10.94,3,0,1
0,3,3.0,1,2,30.85,3,0,1
0,3,32.0,0,0,8.94,3,0,1
0,3,30.0,0,0,10.94,3,0,1
0,3,29.0,0,0,11.8,3,0,1
0,3,30.0,0,0,10.72,3,1,0
0,2,53.0,1,0,11.52,3,0,1
0,3,63.0,1,0,12.08,3,0,1
0,2,27.0,0,0,11.51,3,0,1
0,1,24.0,0,2,13.6,2,1,0
0,2,25.0,0,0,27.33,3,0,1
0,3,28.0,0,0,10.19,3,0,1
0,1,16.0,0,0,9.13,3,0,1
0,3,65.0,0,0,9.85,3,0,1
0,3,45.0,1,0,29.1,3,0,1
0,3,34.0,0,0,22.19,3,0,1
0,3,54.0,0,0,10.84,3,0,1
0,1,53.0,1,2,73.88,2,0,1
0,2,46.0,0,0,11.08,3,0,1
0,3,65.0,0,0,5.69,3,0,1
0,3,1.0,0,0,9.48,3,1,0
0,3,3.0,1,1,35.11,3,1,0
0,3,28.0,0,0,8.65,3,0,1
0,2,28.0,0,0,10.35,3,1,0
0,1,47.0,1,1,28.99,3,1,0
0,3,24.0,0,0,7.66,3,0,1
0,3,65.0,0,0,4.93,3,0,1
0,3,25.0,0,0,5.23,2,0,1
0,2,32.0,0,0,8.03,3,0,1
0,3,25.0,0,0,12.41,3,0,1
0,2,7.0,0,0,29.71,2,0,1
0,3,21.0,5,0,10.29,3,0,1
0,1,31.0,0,0,63.58,2,1,0
0,2,48.0,0,0,6.4,3,0,1
0,1,41.0,1,0,71.01,2,0,1
0,3,58.0,0,1,10.94,3,0,1
0,1,23.0,0,1,63.58,3,1,0
0,3,38.0,0,0,8.52,3,0,1
0,3,30.0,0,1,8.34,3,0,1
0,3,52.0,0,0,8.04,3,0,1
0,1,21.0,1,1,63.58,3,1,0
0,2,51.0,0,0,7.79,3,0,1
0,3,4.0,0,0,5.66,3,0,1
0,1,28.0,0,0,9.88,3,0,1
0,2,22.0,0,0,25.49,1,0,1
0,3,23.0,0,0,7.25,3,0,1
0,3,49.0,0,0,10.94,3,0,1
0,3,37.0,0,0,10.94,3,1,0
0,2,30.0,0,0,7.63,3,0,1
0,3,0.58,1,2,10.94,3,0,1
0,3,28.0,0,0,10.94,3,0,1
0,3,23.0,0,0,7.36,3,0,1
0,3,40.0,0,0,9.99,2,0,1
0,3,40.0,1,0,12.94,3,0,1
0,2,46.0,0,0,6.83,3,0,1
0,2,19.0,2,0,11.8,2,0,1
0,2,32.0,0,0,9.27,3,1,0
0,3,34.0,0,0,25.39,3,0,1
0,3,40.0,0,0,7.55,3,0,1
0,2,50.0,0,0,7.9,3,0,1
0,3,20.0,0,1,9.48,3,0,1
0,3,39.0,1,2,30.52,2,0,1
0,1,24.0,0,0,28.2,3,0,1
0,1,50.0,1,0,35.18,3,0,1
0,2,52.0,0,0,5.7,2,0,1
0,3,2.0,1,2,32.03,3,0,1
0,2,58.0,1,1,30.96,2,1,0
0,2,22.0,0,0,10.81,3,0,1
0,3,24.0,0,0,12.31,3,0,1
0,3,59.0,0,0,12.77,3,0,1
0,3,53.0,0,0,9.33,3,0,1
0,2,22.0,0,0,9.33,3,0,1
0,2,58.0,1,0,26.53,3,0,1
0,3,31.0,1,1,32.05,3,1,0
0,3,50.0,4,0,28.39,3,0,1
0,1,38.0,0,0,99.85,1,1,0
0,3,69.0,0,0,9.01,3,0,1
0,2,24.0,0,1,9.84,3,0,1
0,1,61.0,3,2,59.83,3,0,1
0,3,3.0,1,2,35.28,3,1,0
0,3,2.0,1,2,30.36,3,0,1
0,3,23.0,0,0,9.88,3,0,1
0,3,24.0,0,0,5.18,3,0,1
0,1,36.0,0,2,77.21,3,0,1
0,3,8.0,4,4,13.12,3,0,1
0,1,64.0,1,0,26.17,3,1,0
0,3,51.0,0,0,8.39,3,0,1
0,3,62.0,0,0,10.61,3,0,1
0,3,50.0,0,0,9.23,3,0,1
0,3,26.0,0,0,6.04,3,0,1
0,1,23.0,1,2,8.9,3,0,1
0,2,50.0,4,1,25.56,3,1,0
0,3,31.0,0,0,25.42,3,0,1
0,2,35.0,0,0,31.12,3,1,0
0,3,36.0,0,0,7.01,3,1,0
0,1,22.0,0,0,9.31,3,1,0
0,2,34.0,1,1,30.34,3,0,1
0,3,28.0,0,0,5.86,3,0,1
0,1,59.0,1,0,79.82,2,1,0
0,3,62.0,0,0,8.7,3,1,0
0,3,28.0,1,0,10.11,3,0,1
0,2,28.0,0,0,11.52,3,1,0
0,3,17.0,0,0,12.77,3,0,1
0,3,71.0,3,2,24.13,2,1,0
0,2,34.0,0,0,7.36,3,0,1
0,2,0.5,4,1,31.99,2,1,0
0,2,46.0,0,0,9.57,3,0,1
0,3,52.0,0,0,22.45,3,0,1
0,2,77.0,2,0,31.42,3,0,1
0,2,10.0,1,2,38.53,3,0,1
0,3,60.0,1,0,9.35,3,0,1
0,1,1.0,3,0,31.63,3,0,1
0,1,57.0,1,0,103.84,3,0,1
0,1,46.0,1,0,63.58,3,1,0
0,3,21.0,1,0,14.49,3,1,0
0,3,23.0,0,0,6.74,3,0,1
0,2,47.0,0,0,22.66,3,0,1
0,3,65.0,0,0,7.53,3,1,0
0,1,73.0,0,0,31.0,2,1,0
0,1,61.0,3,0,29.3,1,0,1
0,2,56.0,0,0,22.65,3,0,1
0,3,25.0,0,0,10.8,3,0,1
0,3,41.0,0,0,10.02,3,0,1
0,2,43.0,0,0,7.18,3,0,1
0,2,1.0,1,2,33.36,3,0,1
0,1,57.0,0,0,10.42,2,0,1
0,3,25.0,0,0,5.42,3,1,0
0,3,56.0,0,0,9.6,3,0,1
0,3,21.0,0,0,25.96,3,1,0
0,3,42.0,0,0,4.53,3,0,1
0,3,30.0,1,0,25.47,3,1,0
0,3,51.0,0,0,10.94,3,0,1
0,2,55.0,0,0,25.25,3,0,1
0,3,20.0,1,0,5.43,3,0,1
0,2,34.0,1,0,22.65,3,0,1
0,1,26.0,1,2,30.3,2,0,1
0,3,40.0,0,0,11.46,3,0,1
0,2,26.0,0,0,9.53,3,0,1
0,2,38.0,0,0,24.21,3,0,1
0,3,35.0,0,0,11.11,3,0,1
0,3,4.0,1,2,31.48,3,1,0
0,1,29.0,0,0,20.32,3,0,1
0,3,30.0,0,0,11.16,3,0,1
0,2,17.0,0,0,9.74,3,0,1
0,3,72.0,0,0,19.48,3,1,0
0,2,27.0,1,1,27.15,3,0,1
0,2,34.0,0,0,26.4,3,0,1
0,2,59.0,0,0,24.75,3,0,1
0,2,22.0,0,0,19.32,3,0,1
0,1,56.0,0,0,63.58,3,0,1
0,3,23.0,0,0,13.09,3,0,1
0,3,55.0,0,0,7.66,3,0,1
0,1,25.0,0,0,71.9,3,0,1
0,3,21.0,0,0,11.63,3,0,1
0,3,34.0,0,0,23.8,3,1,0
0,1,61.0,0,0,94.72,3,0,1
0,3,31.0,1,0,11.54,3,0,1
0,3,38.0,0,1,10.52,3,0,1
0,2,58.0,0,0,7.7,2,0,1
0,2,7.0,0,0,8.57,3,0,1
0,2,49.0,0,0,9.69,3,0,1
0,2,55.0,0,0,25.37,3,0,1
0,3,25.0,0,0,9.11,3,0,1
0,3,42.0,0,0,10.26,3,1,0
0,2,59.0,1,1,22.65,2,1,0
0,3,56.0,0,0,10.56,3,0,1
0,3,1.0,1,2,29.81,3,1,0
0,3,35.0,0,0,11.67,3,0,1
0,2,66.0,1,0,7.88,3,0,1
0,2,23.0,3,1,22.65,3,1,0
0,1,15.0,0,0,7.9,3,0,1
0,1,50.0,1,0,29.93,3,1,0
0,3,28.0,0,0,26.62,3,0,1
0,2,22.0,0,0,6.54,3,0,1
0,3,52.0,0,0,8.86,3,0,1
0,3,20.0,0,0,4.83,3,0,1
0,1,69.0,1,2,35.47,1,0,1
0,3,23.0,0,0,9.69,3,1,0
0,3,25.0,0,0,12.79,3,0,1
0,3,49.0,0,0,10.99,3,0,1
0,1,35.0,1,2,70.87,3,0,1
0,3,30.0,0,0,8.44,3,0,1
0,3,65.0,0,0,6.5,3,0,1
0,3,48.0,0,0,5.4,3,0,1
0,1,52.0,1,0,75.99,1,1,0
0,3,4.0,1,2,36.76,3,1,0
0,1,46.0,1,2,28.17,2,0,1
0,3,51.0,0,0,12.94,3,0,1
0,1,61.0,0,0,28.07,2,0,1
0,3,43.0,0,0,6.97,3,0,1
0,3,29.0,0,0,23.73,2,0,1
0,3,1.0,1,2,27.13,2,0,1
0,3,25.0,0,0,7.02,3,0,1
0,3,20.0,1,0,10.94,3,0,1
0,3,5.0,4,0,13.17,3,1,0
0,3,67.0,2,0,11.89,3,0,1
0,2,22.0,0,0,8.25,3,0,1
0,3,3.0,1,2,24.35,3,1,0
0,3,31.0,0,0,11.27,3,0,1
0,3,24.0,0,0,26.54,3,0,1
0,1,42.0,1,1,64.16,3,0,1
0,1,56.0,0,0,13.84,2,1,0
0,3,23.0,0,0,8.61,3,0,1
0,3,72.0,0,0,6.29,3,0,1
0,1,54.0,0,0,63.58,2,1,0
0,2,51.0,0,0,8.03,3,0,1
0,3,54.0,0,0,25.3,3,0,1
0,1,41.0,1,2,12.13,3,0,1
0,2,27.0,0,0,8.53,3,0,1
0,1,37.0,2,2,56.51,3,1,0
0,1,39.0,0,1,77.54,3,0,1
0,3,36.0,0,0,7.64,3,0,1
0,3,30.0,0,0,11.22,3,0,1
0,2,23.0,0,0,25.8,3,0,1
0,1,32.0,0,0,11.16,3,0,1
0,1,19.0,0,0,26.22,3,0,1
0,3,29.0,0,0,6.48,3,0,1
0,3,10.0,1,2,28.61,3,0,1
0,3,24.0,0,0,13.07,3,0,1
0,3,33.0,0,0,10.94,3,0,1
0,1,35.0,0,0,69.49,3,0,1
0,2,46.0,0,0,8.39,3,0,1
0,2,53.0,1,0,24.47,3,1,0
0,3,30.0,0,0,9.51,3,0,1
0,3,30.0,0,0,10.45,3,1,0
0,2,25.0,0,0,6.52,3,0,1
0,3,37.0,0,0,8.96,3,0,1
0,2,38.0,0,2,6.3,3,0,1
0,3,43.0,0,0,7.13,3,0,1
0,2,34.0,0,0,31.86,3,0,1
0,3,30.0,0,0,10.1,3,0,1
0,2,39.0,0,1,26.93,3,0,1
0,3,25.0,0,0,12.99,3,1,0
0,1,48.0,0,0,33.96,3,0,1
0,3,27.0,1,0,8.67,3,0,1
0,2,19.0,1,1,22.65,2,1,0
0,2,44.0,0,0,24.12,3,0,1
0,1,62.0,0,0,8.37,3,0,1
0,2,25.0,0,0,5.11,3,1,0
0,3,65.0,0,0,8.43,3,0,1
0,3,29.0,0,0,26.8,3,0,1
0,3,53.0,2,0,10.94,3,1,0
0,2,53.0,0,0,22.65,3,0,1
0,1,12.0,0,0,63.58,2,1,0
0,2,48.0,0,0,7.59,3,0,1
0,2,52.0,2,2,25.26,3,1,0
0,1,67.0,0,2,74.95,3,0,1
0,3,22.0,0,0,8.69,3,0,1
0,2,25.0,0,0,12.42,3,0,1
0,3,25.0,0,0,6.62,2,0,1
0,3,1.0,1,2,34.09,3,0,1
0,3,47.0,0,0,11.65,3,0,1
0,3,57.0,0,0,11.42,3,0,1
0,3,22.0,0,0,10.68,3,0,1
0,2,24.0,0,0,6.88,3,0,1
0,2,38.5,0,0,7.05,3,1,0
0,1,44.0,2,0,19.31,3,1,0
0,3,31.0,0,0,23.31,3,0,1
0,3,29.0,4,2,27.08,3,0,1
0,3,21.0,0,0,9.58,3,0,1
0,2,47.0,0,1,9.82,3,0,1
0,3,24.0,0,1,10.94,3,1,0
0,3,12.0,1,2,10.94,2,0,1
0,2,25.0,0,0,9.52,3,0,1
0,3,20.0,0,0,9.2,2,0,1
0,1,34.0,1,2,59.68,3,1,0
0,2,62.0,0,2,5.64,3,0,1
0,3,42.0,0,1,12.7,2,1,0
0,3,20.0,0,0,6.32,3,0,1
0,1,40.0,0,2,87.16,2,1,0
0,1,52.0,1,2,74.72,3,0,1
0,3,21.0,0,0,8.66,3,1,0
0,1,21.0,0,0,6.75,3,0,1
0,2,21.0,0,0,10.82,2,1,0
0,1,33.0,0,0,28.91,3,0,1
0,3,26.5,0,0,8.19,3,0,1
0,3,1.0,1,2,34.18,3,1,0
0,1,3.0,0,0,50.72,3,0,1
0,1,62.0,0,2,63.58,3,1,0
0,1,27.0,0,0,7.93,3,0,1
0,3,60.0,1,0,26.5,3,0,1
0,3,28.0,1,1,28.94,3,0,1
0,3,23.0,0,0,12.69,3,0,1
0,1,0.75,1,1,63.58,3,0,1
0,3,22.0,0,0,11.14,3,1,0
0,3,13.0,0,1,11.93,3,0,1
0,1,45.0,2,0,25.2,3,0,1
0,3,27.0,0,0,6.82,3,0,1
0,3,21.0,0,0,22.35,3,0,1
0,2,52.0,0,0,24.78,3,0,1
0,2,54.0,0,0,28.16,3,0,1
0,2,54.0,2,0,19.41,3,0,1
0,3,53.0,1,0,10.84,3,0,1
0,1,29.0,0,2,31.08,2,1,0
0,2,52.0,0,0,10.98,3,0,1
0,3,26.0,0,0,6.45,3,0,1
0,3,37.0,0,0,13.99,3,0,1
0,1,33.0,0,0,7.22,3,0,1
0,2,61.0,0,0,6.9,2,0,1
0,3,25.0,0,0,8.2,3,0,1
0,2,21.0,0,0,19.87,3,0,1
0,2,39.0,0,0,24.87,3,0,1
0,1,56.0,1,0,14.22,3,0,1
0,1,52.0,2,0,63.58,3,0,1
0,2,55.0,0,0,29.47,3,0,1
0,1,38.0,0,0,30.51,3,0,1
0,3,25.0,0,0,9.54,3,0,1
0,2,64.0,2,0,30.95,3,1,0
0,1,65.0,0,0,30.31,3,0,1
0,3,24.0,0,0,5.77,3,0,1
0,2,62.0,0,0,8.45,3,0,1
0,2,22.0,0,0,8.17,3,0,1
0,1,48.0,1,0,25.99,1,1,0
0,3,62.0,3,0,26.36,3,0,1
0,2,38.0,0,1,7.88,3,0,1
0,3,61.0,0,0,5.88,3,1,0
0,2,29.0,1,0,10.24,3,0,1
0,3,57.0,0,1,28.04,2,0,1
0,1,62.0,0,0,102.06,1,1,0
0,2,2.0,1,2,30.28,3,1,0
0,1,24.0,1,0,22.27,3,0,1
0,1,66.0,0,0,9.35,1,1,0
0,1,66.0,0,0,47.57,1,0,1
0,1,66.0,1,0,74.96,2,0,1
0,2,38.0,0,0,3.35,3,0,1
0,2,62.0,0,0,28.32,3,0,1
0,3,65.0,0,0,32.1,3,0,1
0,3,30.0,0,0,10.08,3,0,1
0,3,70.0,0,0,2.87,1,0,1
0,2,62.0,1,0,29.76,3,0,1
0,3,1.0,1,2,33.71,2,1,0
0,3,36.0,0,0,7.02,3,0,1
0,3,30.0,0,0,11.05,3,0,1
0,3,41.0,0,0,6.91,1,0,1
0,1,32.0,1,0,35.04,3,0,1
0,2,38.0,1,1,30.31,3,0,1
0,2,44.0,0,0,9.15,3,0,1
0,3,34.0,0,1,10.94,3,0,1
0,3,50.0,0,0,26.72,3,0,1
0,2,29.0,0,0,9.79,3,1,0
0,3,38.0,0,0,10.29,3,0,1
0,3,56.0,0,0,9.69,3,0,1
0,3,35.0,0,0,14.4,2,0,1
0,3,27.0,0,3,13.02,3,0,1
0,3,25.0,1,0,10.94,3,0,1
0,3,70.0,0,0,9.24,3,0,1
0,2,18.0,0,0,17.35,3,0,1
0,3,56.0,0,0,6.7,3,0,1
0,3,20.0,0,0,7.75,3,0,1
0,3,2.0,1,2,31.32,3,0,1
0,3,28.0,0,0,8.79,3,0,1
0,2,0.83,1,2,22.84,3,1,0
0,3,40.0,0,0,5.94,3,1,0
0,3,6.0,1,2,32.87,3,1,0
0,2,22.0,0,0,11.32,3,0,1
0,3,29.0,1,0,9.97,3,0,1
0,1,55.0,0,0,28.42,3,1,0
0,1,48.0,0,0,68.17,3,0,1
0,3,4.0,1,2,10.94,3,1,0
0,3,28.0,0,0,8.86,3,1,0
0,2,12.0,1,2,22.65,3,1,0
0,2,40.0,0,0,8.77,3,0,1
0,2,38.0,0,0,6.62,3,0,1
0,2,25.0,0,4,13.81,3,0,1
0,3,24.0,0,0,7.69,3,0,1
0,2,42.0,0,0,31.52,3,1,0
0,3,54.0,0,0,8.97,3,0,1
0,2,52.0,0,0,24.85,3,0,1
0,1,52.0,0,0,24.09,3,0,1
0,2,31.0,0,0,26.85,3,0,1
0,1,35.0,1,2,63.58,3,0,1
0,3,45.0,0,0,11.16,3,0,1
0,1,38.0,0,0,28.83,2,1,0
0,3,40.0,0,0,8.87,3,0,1
0,1,37.0,1,0,63.58,3,0,1
0,3,30.0,0,0,9.47,3,0,1
0,2,39.0,0,0,9.1,2,0,1
0,1,9.0,0,0,28.95,3,1,0
0,1,38.0,1,0,102.63,2,1,0
0,3,7.0,2,1,9.83,3,0,1
0,3,52.0,3,1,11.02,1,0,1
0,3,63.0,0,0,11.76,3,0,1
0,3,47.0,0,0,6.95,3,0,1
0,3,31.0,0,0,22.69,3,0,1
0,3,52.0,0,0,23.07,2,1,0
0,3,26.0,0,0,10.33,3,1,0
0,1,43.0,0,0,21.74,3,0,1
0,3,49.0,0,0,7.33,3,0,1
0,2,65.0,0,0,6.65,3,0,1
0,2,58.0,1,1,9.8,2,0,1
0,3,11.0,0,1,28.87,3,1,0
0,3,49.0,0,0,10.55,3,0,1
0,3,41.0,1,0,27.48,3,0,1
0,1,55.0,0,0,32.37,3,0,1
0,1,63.0,0,0,24.21,1,0,1
0,3,27.0,0,0,5.5,3,0,1
0,3,23.0,0,0,10.69,3,0,1
0,3,23.0,0,0,8.18,3,0,1
0,3,28.0,0,0,10.83,2,1,0
0,1,34.0,0,1,63.58,2,0,1
0,3,52.0,0,0,10.54,3,0,1
