PassengerId,Survived,Pclass,Age,Fare,female,male,C,Q,S,Family
85600,0,3,30.0,11.05,0,1,0,0,1,3
85601,0,2,30.0,9.1,0,1,0,0,1,0
85602,1,3,45.0,9.97,1,0,1,0,0,1
85603,0,3,22.0,8.21,0,1,0,0,1,0
85604,0,3,48.0,25.09,1,0,0,0,1,0
85605,1,1,55.0,51.41,1,0,0,0,1,1
85606,0,2,59.0,6.81,0,1,0,0,1,0
85607,0,2,44.0,6.46,0,1,0,0,1,0
85608,1,1,42.0,35.76,0,1,1,0,0,2
85609,0,2,22.0,8.51,0,1,0,0,1,0
85610,0,3,43.0,9.14,1,0,0,0,1,6
85612,1,3,40.0,7.6,1,0,1,0,0,0
85613,1,2,30.0,84.34,1,0,1,0,0,0
85614,0,3,38.0,6.9,0,1,0,0,1,0
85615,0,3,19.0,13.38,1,0,0,0,1,0
85616,0,3,77.0,5.02,0,1,0,0,1,0
85617,0,1,36.0,64.01,1,0,0,1,0,5
85619,0,3,22.0,11.91,0,1,0,0,1,0
85620,1,1,65.0,29.95,1,0,1,0,0,0
85621,1,3,64.0,23.37,1,0,0,0,1,0
85622,0,3,73.0,13.44,1,0,0,0,1,0
85623,0,1,44.0,10.38,0,1,0,0,1,0
85624,1,1,52.0,148.62,1,0,1,0,0,0
85625,0,1,58.0,31.81,0,1,1,0,0,1
85626,1,1,0.42,24.73,0,1,0,0,1,1
85627,0,3,41.0,19.5,1,0,0,1,0,0
85628,1,3,56.0,8.84,1,0,0,0,1,0
85629,1,2,50.0,23.52,0,1,0,0,1,3
85630,0,2,52.0,27.91,0,1,0,0,1,1
85631,0,2,32.0,25.28,0,1,0,0,1,0
85632,1,3,46.0,31.1,1,0,0,0,1,2
85633,0,3,38.0,11.16,0,1,0,0,1,0
85634,1,3,7.0,47.32,1,0,0,0,1,2
85635,0,3,39.0,8.94,0,1,0,0,1,0
85636,0,2,49.0,31.56,1,0,0,0,1,0
85637,0,3,41.0,9.82,0,1,1,0,0,0
85638,0,2,7.0,9.6,0,1,0,0,1,1
85639,0,3,64.0,18.73,0,1,1,0,0,0
85640,0,1,19.0,9.76,0,1,0,0,1,1
85641,0,1,67.0,72.57,1,0,1,0,0,5
85642,1,1,59.0,27.44,0,1,0,0,1,3
85643,1,1,40.0,243.23,1,0,1,0,0,0
85644,1,2,21.0,11.88,0,1,0,0,1,0
85645,0,1,22.0,200.81,0,1,0,0,1,0
85646,1,1,56.0,128.79,0,1,1,0,0,0
85647,0,3,56.0,29.78,0,1,0,0,1,0
85648,0,1,39.0,9.97,0,1,0,0,1,0
85649,1,3,7.0,89.59,1,0,0,0,1,3
85650,1,3,46.0,209.82,1,0,1,0,0,0
85651,0,3,26.0,6.23,0,1,0,0,1,0
85652,1,1,27.0,143.0,0,1,1,0,0,0
85653,1,3,5.0,24.4,1,0,1,0,0,2
85654,1,2,44.0,16.97,0,1,0,0,1,1
85656,1,2,23.0,10.63,1,0,1,0,0,0
85657,0,1,47.0,227.68,0,1,0,0,1,0
85658,0,3,37.0,9.23,1,0,0,0,1,2
85659,0,1,44.0,29.27,0,1,0,0,1,0
85660,0,1,51.0,111.56,0,1,1,0,0,1
85661,0,2,25.0,8.3,0,1,0,0,1,0
85662,1,1,46.0,8.39,0,1,0,0,1,0
85663,0,2,20.0,9.78,0,1,0,0,1,0
85664,1,2,50.0,29.61,1,0,0,0,1,2
85665,1,2,73.0,72.45,1,0,1,0,0,2
85666,1,3,50.0,29.95,1,0,0,0,1,0
85667,1,3,30.0,31.44,1,0,0,0,1,3
85668,0,1,40.0,54.66,0,1,0,0,1,5
85669,1,2,50.0,34.57,1,0,0,0,1,2
85670,0,3,64.0,8.79,0,1,0,0,1,0
85671,0,2,47.0,9.76,0,1,0,0,1,0
85672,0,3,20.0,32.35,0,1,0,0,1,0
85673,1,3,59.0,12.79,1,0,1,0,0,0
85674,0,1,56.0,219.28,1,0,1,0,0,1
85675,1,2,1.0,77.42,1,0,1,0,0,3
85676,0,3,38.0,27.16,0,1,0,0,1,1
85677,1,2,44.0,33.08,1,0,0,0,1,0
85678,0,3,45.0,8.85,0,1,0,0,1,0
85679,1,2,43.0,26.83,1,0,0,0,1,2
85680,1,2,10.0,32.37,1,0,1,0,0,0
85681,1,2,15.0,11.97,1,0,1,0,0,0
85682,0,3,30.0,7.83,0,1,0,1,0,0
85683,1,3,1.0,25.07,1,0,1,0,0,3
85684,0,3,0.92,27.25,0,1,0,0,1,3
85685,0,3,33.0,6.83,0,1,0,0,1,0
85686,0,2,23.0,5.61,0,1,0,0,1,0
85687,1,1,45.0,38.72,0,1,0,0,1,0
85688,1,1,66.5,65.0,0,1,0,1,0,0
85689,0,1,24.0,70.57,0,1,1,0,0,0
85690,1,3,7.0,32.03,1,0,0,0,1,3
85691,0,3,46.0,6.0,1,0,0,0,1,0
85692,1,1,12.0,82.73,1,0,0,1,0,0
85693,0,1,49.0,30.56,1,0,0,0,1,0
85694,0,3,2.0,70.27,1,0,0,0,1,3
85695,1,3,5.0,28.21,1,0,0,0,1,3
85696,0,2,72.0,195.89,1,0,0,0,1,0
85697,0,3,33.0,29.89,0,1,0,0,1,0
85698,0,2,54.0,25.37,0,1,0,0,1,3
85699,1,3,9.0,14.13,1,0,1,0,0,1
85700,1,2,39.0,27.93,1,0,0,1,0,0
85701,1,1,45.0,27.57,1,0,0,0,1,0
85702,0,2,26.0,8.55,0,1,0,0,1,0
85703,1,1,25.0,90.32,1,0,0,0,1,3
85704,0,2,42.0,8.12,0,1,0,0,1,0
85705,0,3,1.0,11.47,0,1,1,0,0,3
85706,0,3,24.0,10.66,0,1,0,0,1,0
85707,1,2,31.0,63.58,1,0,0,0,1,0
85708,0,3,35.0,8.77,0,1,0,0,1,0
85709,1,1,27.0,71.85,1,0,1,0,0,0
85710,1,1,54.0,64.54,0,1,0,0,1,0
85711,1,2,22.0,30.52,1,0,0,0,1,1
85712,1,1,47.0,70.41,0,1,0,0,1,1
85714,1,1,28.0,29.45,1,0,1,0,0,0
85715,0,3,56.0,10.89,0,1,0,0,1,0
85716,1,2,34.0,13.48,1,0,0,0,1,0
85717,0,2,38.0,10.37,1,0,0,1,0,1
85718,1,2,1.0,28.41,1,0,0,0,1,2
85719,0,1,54.0,72.29,1,0,0,0,1,3
85720,0,3,56.0,4.71,0,1,0,0,1,0
85721,0,3,19.0,31.08,0,1,0,0,1,2
85722,1,2,45.0,14.36,1,0,0,0,1,0
85723,1,1,56.0,114.75,0,1,1,0,0,0
85724,0,3,4.0,12.17,1,0,0,0,1,0
85725,0,3,38.0,8.97,0,1,0,0,1,0
85726,0,3,27.0,10.67,0,1,0,0,1,1
85727,0,2,33.0,26.22,0,1,0,0,1,0
85728,0,1,47.0,28.92,0,1,0,0,1,1
85729,0,1,29.0,24.51,0,1,0,0,1,0
85730,0,3,43.0,12.24,0,1,0,0,1,0
85731,1,2,69.0,27.07,0,1,0,0,1,1
85733,0,1,59.0,23.2,0,1,0,0,1,0
85734,0,1,63.0,26.93,0,1,0,0,1,0
85735,1,2,52.0,37.99,1,0,1,0,0,0
85736,0,3,12.0,54.96,1,0,1,0,0,0
85737,0,3,61.0,16.67,1,0,0,0,1,0
85738,0,3,30.0,8.35,0,1,0,0,1,1
85739,1,2,10.0,12.83,1,0,0,0,1,0
85740,0,3,22.0,11.52,0,1,0,1,0,0
85741,1,2,49.0,32.74,1,0,1,0,0,1
85742,0,3,37.0,9.21,0,1,0,0,1,0
85743,0,1,50.0,10.56,0,1,0,0,1,0
85744,1,1,41.0,143.93,1,0,0,1,0,0
85745,0,3,62.0,5.56,0,1,0,0,1,0
85746,1,2,50.0,14.34,1,0,0,0,1,0
85747,1,2,69.0,26.13,0,1,1,0,0,1
85748,0,3,39.0,11.96,0,1,0,0,1,0
85749,0,3,11.0,28.17,1,0,0,0,1,0
85750,0,2,37.0,7.91,0,1,0,0,1,0
85751,0,3,57.0,7.56,0,1,0,0,1,0
85752,0,2,38.0,29.37,0,1,0,0,1,0
85753,0,3,24.0,6.52,0,1,0,0,1,0
85754,0,1,28.0,166.1,0,1,0,0,1,2
85755,1,1,27.0,30.14,1,0,0,0,1,1
85756,0,3,60.0,26.6,1,0,1,0,0,0
85757,0,1,54.0,81.38,0,1,0,0,1,3
85758,1,2,33.0,27.06,1,0,0,0,1,0
85759,1,2,28.0,12.14,1,0,1,0,0,1
85760,0,3,48.0,28.4,1,0,0,0,1,1
85761,0,2,37.0,68.7,0,1,0,0,1,5
85762,0,3,21.0,10.38,0,1,0,0,1,0
85763,0,3,61.0,14.45,1,0,0,0,1,2
85764,0,3,48.0,10.67,0,1,0,0,1,0
85765,0,1,6.0,65.29,1,0,0,0,1,1
85766,0,3,74.0,22.06,0,1,0,0,1,0
85767,0,3,57.0,7.16,0,1,0,0,1,0
85768,1,1,47.0,8.54,1,0,1,0,0,0
85769,0,1,59.0,25.99,1,0,1,0,0,0
85770,1,2,24.0,27.78,1,0,1,0,0,0
85772,0,3,36.0,12.05,0,1,0,0,1,0
85773,1,2,52.0,80.52,1,0,0,0,1,2
85774,1,3,22.0,31.06,1,0,0,0,1,3
85775,0,1,9.0,69.97,1,0,0,1,0,1
85776,0,3,60.0,117.21,0,1,0,1,0,3
85777,0,3,22.0,8.19,1,0,1,0,0,0
85778,1,2,28.0,27.61,1,0,1,0,0,0
85779,0,2,62.0,8.15,0,1,0,0,1,0
85780,0,3,25.0,11.22,0,1,0,0,1,0
85781,0,3,24.0,6.68,0,1,1,0,0,0
85782,0,2,61.0,27.56,0,1,0,0,1,2
85783,0,1,65.0,25.77,0,1,1,0,0,1
85784,1,1,27.0,54.79,0,1,0,0,1,0
85785,1,1,60.0,27.59,1,0,1,0,0,0
85786,0,3,48.0,6.82,0,1,0,1,0,5
85787,0,3,56.0,10.31,1,0,0,0,1,0
85788,0,3,23.0,25.73,0,1,0,1,0,0
85789,0,3,33.0,24.79,0,1,0,0,1,0
85790,0,1,64.0,28.67,1,0,0,0,1,0
85791,1,1,22.5,7.8,0,1,0,0,1,0
85792,1,1,47.0,11.36,0,1,1,0,0,0
85793,1,3,33.0,79.29,1,0,0,0,1,0
85794,0,2,69.0,11.94,0,1,0,0,1,0
85795,1,3,56.0,24.14,1,0,0,1,0,1
85796,1,3,28.0,25.61,1,0,0,0,1,0
85797,0,3,49.0,11.06,0,1,0,0,1,2
85798,0,1,56.0,72.82,0,1,1,0,0,3
85800,0,1,28.0,70.72,0,1,0,1,0,3
85801,1,2,64.0,20.64,0,1,0,0,1,0
85802,0,2,60.0,5.87,1,0,0,0,1,0
85803,0,3,21.0,11.23,1,0,0,0,1,0
85805,1,2,22.0,71.96,0,1,1,0,0,0
85806,0,2,20.0,5.35,1,0,0,0,1,0
85807,1,1,55.0,35.08,1,0,1,0,0,0
85808,1,2,74.0,6.83,1,0,0,0,1,0
85809,0,3,30.0,12.77,1,0,1,0,0,0
85810,1,2,46.0,22.17,1,0,0,0,1,3
85811,1,2,78.0,13.67,1,0,1,0,0,0
85812,1,2,30.0,13.04,1,0,1,0,0,0
85813,1,1,47.0,28.76,0,1,0,1,0,0
85815,0,3,2.0,60.89,0,1,0,0,1,3
85816,0,2,23.0,9.53,0,1,0,0,1,2
85817,1,2,26.0,15.6,1,0,0,0,1,1
85818,1,2,12.0,11.13,1,0,0,0,1,0
85819,0,3,20.0,13.27,0,1,0,0,1,0
85820,0,3,46.0,9.13,0,1,0,0,1,0
85821,0,1,59.0,207.82,1,0,0,0,1,1
85822,0,1,51.0,12.48,0,1,0,0,1,0
85823,0,1,61.0,94.63,1,0,0,1,0,1
85824,1,3,55.0,15.84,1,0,0,0,1,0
85825,1,1,39.0,229.18,0,1,0,0,1,0
85826,0,1,58.0,24.79,0,1,0,0,1,0
85827,1,2,75.0,33.88,1,0,0,0,1,0
85828,1,2,9.0,26.23,0,1,0,0,1,3
85829,1,1,50.0,130.26,1,0,0,0,1,0
85830,0,3,39.0,27.49,0,1,0,0,1,0
85831,1,3,10.0,8.95,1,0,0,0,1,0
85832,1,2,66.0,9.59,1,0,1,0,0,0
85833,0,1,49.0,166.44,0,1,0,0,1,1
85834,0,3,29.0,8.03,0,1,0,0,1,0
85835,0,3,24.0,8.18,1,0,0,0,1,0
85836,0,1,26.0,9.14,0,1,0,0,1,0
85837,1,2,27.0,6.33,0,1,0,0,1,0
85838,0,1,41.0,57.92,0,1,0,0,1,2
85839,0,3,19.0,10.06,0,1,0,0,1,0
85840,1,2,58.0,76.42,0,1,0,0,1,0
85841,1,1,3.0,24.17,1,0,0,0,1,3
85842,1,1,69.0,38.61,1,0,1,0,0,0
85843,0,3,61.0,10.73,0,1,0,0,1,0
85844,1,2,42.0,9.51,1,0,0,0,1,2
85846,1,2,25.0,7.02,1,0,0,0,1,1
85847,0,2,19.0,24.38,0,1,0,0,1,1
85848,0,1,55.0,117.0,0,1,0,0,1,0
85849,1,2,38.0,24.37,1,0,0,0,1,0
85850,0,2,26.0,8.68,0,1,0,0,1,0
85851,0,2,37.0,64.01,0,1,0,0,1,4
85852,1,3,58.0,8.68,1,0,0,0,1,9
85853,1,2,22.0,12.95,1,0,1,0,0,1
85854,0,3,22.0,19.82,0,1,0,0,1,0
85855,0,2,25.0,8.06,1,0,0,0,1,0
85856,0,3,24.0,14.63,1,0,0,0,1,0
85857,0,1,56.0,49.08,0,1,0,0,1,3
85858,1,2,38.0,20.99,0,1,0,0,1,0
85859,0,2,23.0,7.02,0,1,0,0,1,0
85860,0,1,62.0,125.14,1,0,0,0,1,2
85861,0,1,66.0,103.8,1,0,0,1,0,4
85862,1,1,28.0,115.32,1,0,0,1,0,0
85863,0,3,23.0,4.34,1,0,1,0,0,0
85865,1,2,16.0,8.3,1,0,0,1,0,0
85866,1,2,35.0,30.5,1,0,0,0,1,0
85867,1,2,18.0,7.88,0,1,0,0,1,3
85868,0,3,23.0,5.22,0,1,0,0,1,0
85869,1,2,5.0,30.43,1,0,1,0,0,2
85870,1,1,41.0,33.07,1,0,1,0,0,1
85871,1,3,44.0,4.21,1,0,0,0,1,0
85872,0,3,62.0,31.05,0,1,0,0,1,0
85873,0,2,38.0,22.11,0,1,0,0,1,0
85874,0,3,37.0,10.65,1,0,0,0,1,0
85875,1,2,57.0,28.32,1,0,1,0,0,0
85876,0,3,28.0,24.37,0,1,0,0,1,1
85877,0,1,63.0,57.84,0,1,0,0,1,5
85878,1,2,66.0,28.25,1,0,0,0,1,2
85879,0,3,61.0,12.61,1,0,0,0,1,3
85880,0,3,11.0,16.84,0,1,0,0,1,2
85881,0,3,40.0,7.19,0,1,0,0,1,0
85882,0,3,50.0,24.52,0,1,0,0,1,0
85883,1,3,47.0,5.46,1,0,0,0,1,0
85884,0,1,68.0,135.78,0,1,0,1,0,0
85885,0,2,26.0,9.98,0,1,0,0,1,0
85886,0,3,17.0,9.49,0,1,0,0,1,0
85887,0,2,33.0,31.15,1,0,0,0,1,3
85888,1,3,10.0,74.51,1,0,0,0,1,4
85889,0,3,29.0,7.09,0,1,0,0,1,2
85890,0,3,9.0,12.0,0,1,0,0,1,0
85891,1,3,26.0,23.49,1,0,0,0,1,0
85892,0,3,76.0,31.32,1,0,0,0,1,0
85893,0,2,31.0,5.53,0,1,0,0,1,0
85894,1,2,42.0,27.74,1,0,0,0,1,2
85895,0,1,56.0,25.28,0,1,0,0,1,2
85896,1,1,51.0,27.66,1,0,0,0,1,0
85897,0,1,33.0,9.23,0,1,0,0,1,0
85898,0,3,22.0,8.55,0,1,0,0,1,0
85899,1,2,11.0,38.14,1,0,1,0,0,9
85900,1,1,56.0,27.07,1,0,1,0,0,0
85901,0,2,36.0,4.04,1,0,1,0,0,0
85902,0,1,48.0,144.41,0,1,0,0,1,1
85903,0,3,68.0,29.32,0,1,0,0,1,0
85904,1,3,3.0,67.8,1,0,0,0,1,3
85905,0,3,27.0,11.49,0,1,0,0,1,0
85906,1,1,47.0,24.06,1,0,0,0,1,0
85907,1,3,7.0,33.05,1,0,0,0,1,3
85908,0,1,41.0,28.55,0,1,0,0,1,0
85909,0,3,49.0,29.11,1,0,0,0,1,3
85910,1,2,57.0,12.88,1,0,0,0,1,1
85911,1,1,37.0,33.72,1,0,1,0,0,0
85912,0,1,47.0,206.74,0,1,1,0,0,0
85913,0,3,26.0,8.21,0,1,0,0,1,0
85914,0,3,50.0,78.8,0,1,1,0,0,2
85915,0,2,2.0,35.98,0,1,0,0,1,2
85916,0,1,42.0,155.98,0,1,0,0,1,3
85917,0,3,19.0,11.57,0,1,0,0,1,0
85918,1,1,41.0,73.48,0,1,1,0,0,1
85919,0,3,65.0,12.13,1,0,0,0,1,0
85920,0,2,7.0,29.07,1,0,0,0,1,0
85921,0,1,55.0,69.12,0,1,1,0,0,0
85922,0,3,57.0,8.78,0,1,0,0,1,0
85923,1,3,28.0,9.49,0,1,0,0,1,0
85924,1,2,34.0,28.02,1,0,1,0,0,0
85925,0,3,58.0,14.85,0,1,0,0,1,0
85926,1,3,23.0,27.03,0,1,0,0,1,0
85927,1,2,13.0,32.37,1,0,1,0,0,0
85929,0,2,4.0,26.86,1,0,0,0,1,4
85930,1,3,56.0,25.92,1,0,0,0,1,1
85931,0,2,73.0,26.7,0,1,0,0,1,0
85933,0,3,30.0,7.29,0,1,0,0,1,0
85934,0,3,35.0,10.95,0,1,0,0,1,0
85935,1,2,44.0,31.47,1,0,0,0,1,0
85936,0,3,64.0,8.92,0,1,0,0,1,0
85937,0,1,36.0,28.2,0,1,1,0,0,2
85938,0,3,39.0,9.52,0,1,0,0,1,0
85940,0,3,52.0,4.98,0,1,0,0,1,0
85941,0,3,51.0,22.88,0,1,0,0,1,0
85942,1,1,52.0,133.16,1,0,1,0,0,0
85943,1,3,59.0,26.93,0,1,1,0,0,2
85944,0,3,18.0,12.15,0,1,0,0,1,0
85945,1,2,24.0,29.88,1,0,0,0,1,3
85946,0,2,47.0,10.45,0,1,0,0,1,0
85947,0,3,27.0,9.47,0,1,0,0,1,0
85948,0,1,42.0,26.75,0,1,0,0,1,1
85949,0,2,38.0,11.29,0,1,0,0,1,0
85950,0,3,53.0,28.95,0,1,0,0,1,0
85951,0,1,41.0,25.31,0,1,0,0,1,0
85952,1,3,18.0,6.43,0,1,0,1,0,0
85953,0,3,26.0,7.23,0,1,0,0,1,0
85954,0,3,39.0,7.72,0,1,0,0,1,0
85955,0,3,25.0,8.15,0,1,0,0,1,0
85956,1,1,53.0,29.41,1,0,1,0,0,1
85957,1,2,22.0,6.82,1,0,0,0,1,1
85958,1,1,35.0,6.73,1,0,0,1,0,0
85959,1,1,60.0,75.84,0,1,0,1,0,0
85960,0,3,42.0,28.99,1,0,0,0,1,2
85961,1,2,47.0,14.09,1,0,1,0,0,0
85962,1,1,47.0,25.45,1,0,1,0,0,0
85963,0,3,43.0,7.83,0,1,0,0,1,0
85964,1,1,42.0,94.36,1,0,1,0,0,0
85965,1,1,11.0,128.33,1,0,1,0,0,0
85966,1,1,5.0,28.56,1,0,1,0,0,0
85967,1,2,36.0,17.96,0,1,1,0,0,0
85968,0,1,47.0,12.15,0,1,0,0,1,0
85969,0,3,21.0,10.07,0,1,0,0,1,0
85970,0,2,22.0,12.53,0,1,1,0,0,0
85971,1,3,21.0,8.97,1,0,0,0,1,0
85972,0,3,20.0,9.36,0,1,0,0,1,0
85973,1,3,24.0,21.75,0,1,0,0,1,1
85974,0,2,41.0,32.56,0,1,0,0,1,1
85975,0,3,4.0,26.75,0,1,0,0,1,3
85976,1,1,50.0,125.17,0,1,1,0,0,2
85977,0,3,5.0,36.63,1,0,0,0,1,3
85978,1,1,61.0,34.11,1,0,0,0,1,0
85979,0,3,62.0,10.55,0,1,0,0,1,0
85980,0,3,28.0,21.98,0,1,0,0,1,0
85981,1,1,40.0,174.11,0,1,0,0,1,0
85982,1,1,44.0,77.38,0,1,1,0,0,2
85983,1,3,55.0,14.86,0,1,0,0,1,0
85984,0,2,65.0,29.27,0,1,0,0,1,3
85985,0,1,66.0,7.4,1,0,0,1,0,0
85986,0,2,2.0,8.59,0,1,0,0,1,0
85987,1,1,50.0,29.95,0,1,1,0,0,0
85988,1,3,56.0,9.05,1,0,0,0,1,0
85989,0,3,30.0,7.55,0,1,0,0,1,0
85990,0,1,51.0,68.78,0,1,0,0,1,1
85991,0,3,49.0,16.8,0,1,0,0,1,0
85992,1,2,25.0,7.67,0,1,0,0,1,0
85993,0,2,41.0,9.96,0,1,0,0,1,0
85994,1,1,55.0,98.22,1,0,0,1,0,0
85995,0,1,54.0,229.62,0,1,1,0,0,1
85996,0,3,24.0,9.31,0,1,0,0,1,0
85997,1,2,62.0,13.04,1,0,1,0,0,0
85998,0,3,26.0,28.13,0,1,0,0,1,0
85999,1,2,2.0,79.81,1,0,0,0,1,2
86000,0,2,44.0,10.12,0,1,0,0,1,0
86001,0,3,67.0,5.49,1,0,0,0,1,0
86002,0,2,27.0,7.82,1,0,0,0,1,0
86003,1,3,5.0,90.77,1,0,0,0,1,3
86004,0,1,20.0,24.17,1,0,1,0,0,3
86005,1,2,48.0,12.96,1,0,1,0,0,0
86006,0,2,52.0,9.23,0,1,0,0,1,0
86007,0,3,23.0,9.44,0,1,0,0,1,0
86008,0,2,14.0,29.22,1,0,1,0,0,1
86009,0,3,30.0,8.84,0,1,0,0,1,0
86010,0,3,30.0,12.45,0,1,0,0,1,0
86011,1,1,40.0,71.15,0,1,1,0,0,0
86012,0,3,59.0,11.95,0,1,0,0,1,0
86013,0,3,25.0,7.66,0,1,0,0,1,0
86014,1,2,52.0,8.46,1,0,0,0,1,0
86015,0,3,33.0,6.15,0,1,0,0,1,0
86016,0,1,70.0,7.52,0,1,0,0,1,0
86017,1,3,25.0,36.11,1,0,0,0,1,1
86018,0,1,43.0,21.94,0,1,0,0,1,0
86019,0,1,58.0,9.1,0,1,0,0,1,2
86020,0,2,46.0,23.5,0,1,1,0,0,0
86021,0,1,58.0,82.15,0,1,1,0,0,4
86022,1,2,13.0,12.39,1,0,0,0,1,1
86023,1,1,47.0,30.23,1,0,0,0,1,2
86024,1,1,56.0,117.98,1,0,1,0,0,0
86025,1,1,47.0,88.64,1,0,0,0,1,0
86026,1,2,53.0,9.87,0,1,0,0,1,0
86027,1,3,5.0,18.55,1,0,1,0,0,0
86028,1,2,13.0,26.98,1,0,1,0,0,3
86029,1,3,2.0,78.9,1,0,0,0,1,3
86030,1,1,58.0,46.93,1,0,0,1,0,0
86031,1,3,42.0,6.6,0,1,0,0,1,0
86032,0,3,59.0,12.62,0,1,0,0,1,0
86033,1,3,32.0,11.73,1,0,0,0,1,0
86034,1,1,64.0,204.17,1,0,0,1,0,0
86035,1,1,33.0,77.22,1,0,0,1,0,0
86036,0,3,46.0,11.68,0,1,0,0,1,0
86037,1,3,23.0,8.28,0,1,0,1,0,0
86038,0,2,23.0,25.09,0,1,0,1,0,2
86039,1,1,22.0,10.47,0,1,0,0,1,2
86040,0,1,46.0,79.12,0,1,1,0,0,3
86041,0,2,59.0,7.69,0,1,0,0,1,0
86042,0,2,28.0,7.69,0,1,0,0,1,2
86043,0,2,16.0,8.93,0,1,0,0,1,0
86044,0,1,5.0,59.43,0,1,0,0,1,0
86045,0,2,27.0,11.2,0,1,0,0,1,0
86046,0,3,32.0,10.98,0,1,0,0,1,0
86047,0,2,50.0,8.97,0,1,0,0,1,0
86048,0,1,20.0,198.67,0,1,0,0,1,1
86049,0,1,24.0,72.87,0,1,0,0,1,0
86050,1,2,38.0,11.55,0,1,0,0,1,0
86051,0,2,44.0,9.95,0,1,0,0,1,0
86052,1,3,55.0,21.51,0,1,0,0,1,3
86053,0,1,23.0,68.8,0,1,0,0,1,0
86054,1,1,52.0,7.55,1,0,0,0,1,0
86055,0,2,41.0,12.53,0,1,0,0,1,0
86056,0,3,44.0,8.62,0,1,0,0,1,1
86057,0,3,59.0,10.11,0,1,0,0,1,0
86058,0,3,30.0,6.46,0,1,0,0,1,0
86059,0,3,23.0,13.77,0,1,0,0,1,1
86060,0,3,23.0,9.55,0,1,0,0,1,0
86061,1,1,47.0,33.08,1,0,1,0,0,2
86062,1,1,47.0,29.83,1,0,0,0,1,2
86063,1,2,34.0,34.39,1,0,0,0,1,0
86064,1,2,69.0,103.49,1,0,0,0,1,2
86065,0,3,3.0,35.94,0,1,0,0,1,9
86066,0,3,32.0,28.97,0,1,0,0,1,0
86067,1,2,38.0,10.21,1,0,1,0,0,0
86068,1,2,58.0,51.9,1,0,0,0,1,2
86069,1,2,32.0,12.55,1,0,0,0,1,0
86070,0,3,6.0,8.46,0,1,0,0,1,0
86071,0,2,64.0,10.81,0,1,0,0,1,0
86072,0,3,16.0,66.8,0,1,0,0,1,1
86073,0,3,22.0,8.48,0,1,1,0,0,0
86074,1,1,68.0,28.49,1,0,0,0,1,1
86075,1,1,31.0,24.95,1,0,1,0,0,0
86076,1,1,30.0,110.78,1,0,0,0,1,0
86077,0,3,55.0,4.86,0,1,0,0,1,0
86078,0,3,33.0,7.0,0,1,0,0,1,0
86079,0,3,64.0,8.11,0,1,0,0,1,0
86080,0,2,4.0,17.47,0,1,0,0,1,2
86081,0,3,6.0,36.37,1,0,0,0,1,3
86083,0,3,23.5,10.0,0,1,0,0,1,0
86084,1,2,55.0,34.97,1,0,1,0,0,1
86085,1,2,28.0,28.69,0,1,1,0,0,0
86086,0,3,44.0,6.99,0,1,0,0,1,0
86087,0,1,64.0,24.31,0,1,0,0,1,0
86088,1,3,54.0,9.82,1,0,0,0,1,0
86089,1,1,47.0,245.56,1,0,1,0,0,0
86090,0,3,48.0,9.39,0,1,0,0,1,0
86091,1,2,8.0,33.87,1,0,1,0,0,3
86092,0,2,23.0,7.42,0,1,0,0,1,0
86093,1,2,18.0,6.46,1,0,0,0,1,0
86094,1,1,71.0,23.29,1,0,1,0,0,1
86095,0,2,55.0,69.84,0,1,0,0,1,2
86096,0,3,26.0,9.44,0,1,0,0,1,0
86097,1,2,74.0,12.48,1,0,1,0,0,1
86098,1,2,32.0,23.42,1,0,0,0,1,3
86099,0,3,9.0,27.04,0,1,0,0,1,0
86100,1,2,60.0,31.9,1,0,0,0,1,1
86101,0,3,55.0,118.28,0,1,0,0,1,0
86102,1,2,41.0,14.2,1,0,0,0,1,1
86103,1,2,15.0,28.78,1,0,0,0,1,2
86104,0,1,39.0,65.6,0,1,0,0,1,0
86105,1,2,62.0,21.4,1,0,0,0,1,1
86106,0,2,34.0,28.66,0,1,0,0,1,2
86107,0,2,70.0,9.89,0,1,0,0,1,0
86108,0,2,40.0,10.34,1,0,0,0,1,0
86109,1,2,43.0,24.25,1,0,0,0,1,0
86110,1,3,27.0,3.74,0,1,0,0,1,0
86111,1,2,69.0,12.35,1,0,0,0,1,1
86112,0,3,28.0,8.06,0,1,0,0,1,0
86113,0,2,22.0,22.3,0,1,0,0,1,0
86114,0,2,39.0,9.68,1,0,0,0,1,1
86115,0,3,25.0,8.41,0,1,0,0,1,0
86116,1,2,32.0,15.0,1,0,0,0,1,0
86117,0,1,44.0,26.95,0,1,0,0,1,3
86118,1,2,51.0,10.7,1,0,0,0,1,1
86119,1,1,43.0,36.78,0,1,0,0,1,2
86120,0,3,27.0,7.11,0,1,0,0,1,0
86121,0,1,9.0,65.33,1,0,0,0,1,2
86122,1,2,69.0,11.88,1,0,1,0,0,0
86123,1,1,38.0,213.51,1,0,0,0,1,0
86124,0,2,38.0,26.37,0,1,0,0,1,0
86125,0,2,52.0,13.53,0,1,0,0,1,1
86126,1,3,61.0,23.08,1,0,0,0,1,0
86127,0,2,43.0,7.32,0,1,0,0,1,0
86128,0,1,22.0,22.42,0,1,0,0,1,0
86129,1,2,67.0,84.57,1,0,1,0,0,0
86130,1,1,56.0,35.87,1,0,1,0,0,0
86131,0,2,27.0,10.7,0,1,0,0,1,0
